filename,timestamp,date,top_level_role,cv_validation_fold
solar_Sun_Jun_25_11__30__56_2017_L_0.0206673010586_I_0.263749019608.jpg,2017-06-25T11:30:56,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__31__11_2017_L_0.0277364880396_I_0.255909803922.jpg,2017-06-25T11:31:11,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__31__16_2017_L_0.0277364880396_I_0.255909803922.jpg,2017-06-25T11:31:16,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__31__1_2017_L_0.00887537993921_I_0.258039215686.jpg,2017-06-25T11:31:01,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__31__21_2017_L_0.0196841204388_I_0.252019607843.jpg,2017-06-25T11:31:21,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__31__26_2017_L_0.0196841204388_I_0.252019607843.jpg,2017-06-25T11:31:26,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__31__31_2017_L_0.0138323203208_I_0.250337254902.jpg,2017-06-25T11:31:31,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__31__37_2017_L_0.0138323203208_I_0.250337254902.jpg,2017-06-25T11:31:37,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__31__42_2017_L_0.0206819278233_I_0.251996078431.jpg,2017-06-25T11:31:42,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__31__47_2017_L_0.0206819278233_I_0.251996078431.jpg,2017-06-25T11:31:47,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__31__52_2017_L_0.0159992558486_I_0.252952941176.jpg,2017-06-25T11:31:52,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__31__57_2017_L_0.0159992558486_I_0.252952941176.jpg,2017-06-25T11:31:57,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__31__6_2017_L_0.00887537993921_I_0.258039215686.jpg,2017-06-25T11:31:06,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__32__2_2017_L_0.00118412351792_I_0.255007843137.jpg,2017-06-25T11:32:02,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__32__37_2017_L_0.0207044829464_I_0.280890196078.jpg,2017-06-25T11:32:37,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__32__42_2017_L_0.024234487228_I_0.290462745098.jpg,2017-06-25T11:32:42,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__32__47_2017_L_0.024234487228_I_0.290462745098.jpg,2017-06-25T11:32:47,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__32__52_2017_L_0.00937220674063_I_0.298337254902.jpg,2017-06-25T11:32:52,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__32__57_2017_L_0.00937220674063_I_0.298337254902.jpg,2017-06-25T11:32:57,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__33__13_2017_L_0.0191930618401_I_0.312.jpg,2017-06-25T11:33:13,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__33__23_2017_L_0.00717288524631_I_0.314364705882.jpg,2017-06-25T11:33:23,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__33__2_2017_L_0.00935997325722_I_0.305011764706.jpg,2017-06-25T11:33:02,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__33__33_2017_L_0.0194810760509_I_0.320270588235.jpg,2017-06-25T11:33:33,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__33__43_2017_L_0.00534112298027_I_0.320854901961.jpg,2017-06-25T11:33:43,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__33__53_2017_L_0.0184776978764_I_0.325564705882.jpg,2017-06-25T11:33:53,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__34__13_2017_L_0.0152837641522_I_0.326631372549.jpg,2017-06-25T11:34:13,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__34__23_2017_L_0.014297537513_I_0.326945098039.jpg,2017-06-25T11:34:23,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__34__29_2017_L_0.0147035932804_I_0.327517647059.jpg,2017-06-25T11:34:29,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__34__34_2017_L_0.0147035932804_I_0.327517647059.jpg,2017-06-25T11:34:34,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__34__39_2017_L_0.0107697867727_I_0.325529411765.jpg,2017-06-25T11:34:39,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__34__3_2017_L_0.0198212250285_I_0.326843137255.jpg,2017-06-25T11:34:03,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__34__44_2017_L_0.0107697867727_I_0.325529411765.jpg,2017-06-25T11:34:44,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__34__49_2017_L_0.00950309962036_I_0.326415686275.jpg,2017-06-25T11:34:49,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__34__54_2017_L_0.00950309962036_I_0.326415686275.jpg,2017-06-25T11:34:54,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__34__59_2017_L_0.0258756630191_I_0.328266666667.jpg,2017-06-25T11:34:59,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__35__14_2017_L_0.0190191029403_I_0.327431372549.jpg,2017-06-25T11:35:14,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__35__19_2017_L_0.0133116687729_I_0.325823529412.jpg,2017-06-25T11:35:19,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__35__24_2017_L_0.0133116687729_I_0.325823529412.jpg,2017-06-25T11:35:24,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__35__29_2017_L_0.00812247297508_I_0.326858823529.jpg,2017-06-25T11:35:29,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__35__34_2017_L_0.00812247297508_I_0.326858823529.jpg,2017-06-25T11:35:34,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__35__39_2017_L_0.0141314779271_I_0.326901960784.jpg,2017-06-25T11:35:39,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__35__44_2017_L_0.0141314779271_I_0.326901960784.jpg,2017-06-25T11:35:44,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__35__49_2017_L_0.0150430480902_I_0.32977254902.jpg,2017-06-25T11:35:49,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__35__4_2017_L_0.0258756630191_I_0.328266666667.jpg,2017-06-25T11:35:04,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__35__54_2017_L_0.0150430480902_I_0.32977254902.jpg,2017-06-25T11:35:54,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__35__59_2017_L_0.00292929051388_I_0.327992156863.jpg,2017-06-25T11:35:59,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__35__9_2017_L_0.0190191029403_I_0.327431372549.jpg,2017-06-25T11:35:09,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__36__10_2017_L_0.0122299177174_I_0.331235294118.jpg,2017-06-25T11:36:10,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__36__20_2017_L_0.0117610830145_I_0.331101960784.jpg,2017-06-25T11:36:20,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__36__30_2017_L_0.0140466650955_I_0.332784313725.jpg,2017-06-25T11:36:30,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__36__40_2017_L_0.0144844045758_I_0.333556862745.jpg,2017-06-25T11:36:40,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__36__50_2017_L_0.0171559149235_I_0.334647058824.jpg,2017-06-25T11:36:50,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__37__0_2017_L_0.0146419422313_I_0.333717647059.jpg,2017-06-25T11:37:00,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__37__10_2017_L_0.00910425844347_I_0.333823529412.jpg,2017-06-25T11:37:10,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__37__20_2017_L_0.0123285415147_I_0.333356862745.jpg,2017-06-25T11:37:20,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__37__30_2017_L_0.011374765484_I_0.332349019608.jpg,2017-06-25T11:37:30,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__37__40_2017_L_0.0112417991607_I_0.331745098039.jpg,2017-06-25T11:37:40,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__37__46_2017_L_0.0112417991607_I_0.331745098039.jpg,2017-06-25T11:37:46,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__37__51_2017_L_0.00451747833881_I_0.328137254902.jpg,2017-06-25T11:37:51,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__37__56_2017_L_0.00451747833881_I_0.328137254902.jpg,2017-06-25T11:37:56,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__38__11_2017_L_0.0159029905698_I_0.330188235294.jpg,2017-06-25T11:38:11,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__38__16_2017_L_0.0159029905698_I_0.330188235294.jpg,2017-06-25T11:38:16,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__38__1_2017_L_0.0106601944058_I_0.329611764706.jpg,2017-06-25T11:38:01,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__38__21_2017_L_0.0032428292788_I_0.327721568627.jpg,2017-06-25T11:38:21,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__38__26_2017_L_0.0032428292788_I_0.327721568627.jpg,2017-06-25T11:38:26,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__38__31_2017_L_0.0144448583755_I_0.326325490196.jpg,2017-06-25T11:38:31,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__38__36_2017_L_0.0144448583755_I_0.326325490196.jpg,2017-06-25T11:38:36,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__38__41_2017_L_0.0218041018815_I_0.324098039216.jpg,2017-06-25T11:38:41,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__38__46_2017_L_0.0218041018815_I_0.324098039216.jpg,2017-06-25T11:38:46,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__38__51_2017_L_0.0140639269406_I_0.322058823529.jpg,2017-06-25T11:38:51,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__38__56_2017_L_0.0140639269406_I_0.322058823529.jpg,2017-06-25T11:38:56,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__38__6_2017_L_0.0106601944058_I_0.329611764706.jpg,2017-06-25T11:38:06,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__39__11_2017_L_0.0125880357961_I_0.31682745098.jpg,2017-06-25T11:39:11,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__39__16_2017_L_0.0125880357961_I_0.31682745098.jpg,2017-06-25T11:39:16,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__39__1_2017_L_0.0145988971352_I_0.320733333333.jpg,2017-06-25T11:39:01,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__39__21_2017_L_0.0135384232158_I_0.314862745098.jpg,2017-06-25T11:39:21,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__39__26_2017_L_0.0135384232158_I_0.314862745098.jpg,2017-06-25T11:39:26,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__39__31_2017_L_0.016863725936_I_0.310447058824.jpg,2017-06-25T11:39:31,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__39__37_2017_L_0.016863725936_I_0.310447058824.jpg,2017-06-25T11:39:37,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__39__42_2017_L_0.0162755827812_I_0.306003921569.jpg,2017-06-25T11:39:42,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__39__47_2017_L_0.0162755827812_I_0.306003921569.jpg,2017-06-25T11:39:47,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__39__52_2017_L_0.0068290521432_I_0.300905882353.jpg,2017-06-25T11:39:52,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__39__57_2017_L_0.0068290521432_I_0.300905882353.jpg,2017-06-25T11:39:57,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__39__6_2017_L_0.0145988971352_I_0.320733333333.jpg,2017-06-25T11:39:06,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__3__13_2017_L_0.0153410967955_I_0.379858823529.jpg,2017-06-25T11:03:13,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__3__23_2017_L_0.00901130393249_I_0.369470588235.jpg,2017-06-25T11:03:23,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__3__33_2017_L_0.00825387334095_I_0.367266666667.jpg,2017-06-25T11:03:33,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__3__3_2017_L_0.00984414278532_I_0.39.jpg,2017-06-25T11:03:03,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__3__44_2017_L_0.0116132643067_I_0.364356862745.jpg,2017-06-25T11:03:44,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__3__49_2017_L_0.00465339665937_I_0.367431372549.jpg,2017-06-25T11:03:49,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__3__54_2017_L_0.00465339665937_I_0.367431372549.jpg,2017-06-25T11:03:54,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__3__59_2017_L_0.00156014575608_I_0.366984313725.jpg,2017-06-25T11:03:59,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__40__12_2017_L_0.0190517252995_I_0.291054901961.jpg,2017-06-25T11:40:12,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__40__17_2017_L_0.0190517252995_I_0.291054901961.jpg,2017-06-25T11:40:17,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__40__22_2017_L_0.000941059245215_I_0.283368627451.jpg,2017-06-25T11:40:22,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__40__27_2017_L_0.000941059245215_I_0.283368627451.jpg,2017-06-25T11:40:27,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__40__2_2017_L_0.0225352855128_I_0.29757254902.jpg,2017-06-25T11:40:02,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__40__32_2017_L_0.0122922895084_I_0.282019607843.jpg,2017-06-25T11:40:32,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__40__37_2017_L_0.0122922895084_I_0.282019607843.jpg,2017-06-25T11:40:37,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__40__42_2017_L_0.0123574279505_I_0.276090196078.jpg,2017-06-25T11:40:42,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__40__47_2017_L_0.0123574279505_I_0.276090196078.jpg,2017-06-25T11:40:47,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__40__52_2017_L_0.00329952515529_I_0.273360784314.jpg,2017-06-25T11:40:52,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__40__57_2017_L_0.00329952515529_I_0.273360784314.jpg,2017-06-25T11:40:57,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__40__7_2017_L_0.0225352855128_I_0.29757254902.jpg,2017-06-25T11:40:07,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__41__13_2017_L_0.0149606526188_I_0.27208627451.jpg,2017-06-25T11:41:13,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__41__23_2017_L_0.0135379977098_I_0.270552941176.jpg,2017-06-25T11:41:23,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__41__2_2017_L_0.0104797560024_I_0.271298039216.jpg,2017-06-25T11:41:02,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__41__43_2017_L_0.0111114272707_I_0.275639215686.jpg,2017-06-25T11:41:43,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__41__53_2017_L_0.0213754259092_I_0.281980392157.jpg,2017-06-25T11:41:53,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__41__7_2017_L_0.0104797560024_I_0.271298039216.jpg,2017-06-25T11:41:07,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__42__13_2017_L_0.0236278111402_I_0.289290196078.jpg,2017-06-25T11:42:13,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__42__23_2017_L_0.0119721727876_I_0.290870588235.jpg,2017-06-25T11:42:23,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__42__33_2017_L_0.015811698259_I_0.294396078431.jpg,2017-06-25T11:42:33,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__42__3_2017_L_0.0132915256119_I_0.282650980392.jpg,2017-06-25T11:42:03,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__42__43_2017_L_0.0126082910654_I_0.299211764706.jpg,2017-06-25T11:42:43,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__42__54_2017_L_0.0210526315789_I_0.305862745098.jpg,2017-06-25T11:42:54,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__42__59_2017_L_0.0217822030498_I_0.312721568627.jpg,2017-06-25T11:42:59,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__43__14_2017_L_0.0128776190713_I_0.315184313725.jpg,2017-06-25T11:43:14,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__43__19_2017_L_0.0199358809006_I_0.319258823529.jpg,2017-06-25T11:43:19,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__43__24_2017_L_0.0199358809006_I_0.319258823529.jpg,2017-06-25T11:43:24,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__43__29_2017_L_0.0161813486089_I_0.320388235294.jpg,2017-06-25T11:43:29,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__43__34_2017_L_0.0161813486089_I_0.320388235294.jpg,2017-06-25T11:43:34,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__43__39_2017_L_0.00932743040815_I_0.32331372549.jpg,2017-06-25T11:43:39,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__43__44_2017_L_0.00932743040815_I_0.32331372549.jpg,2017-06-25T11:43:44,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__43__49_2017_L_0.0194059263176_I_0.326360784314.jpg,2017-06-25T11:43:49,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__43__4_2017_L_0.0217822030498_I_0.312721568627.jpg,2017-06-25T11:43:04,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__43__54_2017_L_0.0194059263176_I_0.326360784314.jpg,2017-06-25T11:43:54,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__43__59_2017_L_0.0214862411619_I_0.328345098039.jpg,2017-06-25T11:43:59,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__43__9_2017_L_0.0128776190713_I_0.315184313725.jpg,2017-06-25T11:43:09,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__44__20_2017_L_0.0192433098967_I_0.330749019608.jpg,2017-06-25T11:44:20,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__44__30_2017_L_0.00278248823712_I_0.328384313725.jpg,2017-06-25T11:44:30,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__44__40_2017_L_0.0136947554508_I_0.332745098039.jpg,2017-06-25T11:44:40,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__44__4_2017_L_0.0214862411619_I_0.328345098039.jpg,2017-06-25T11:44:04,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__44__50_2017_L_0.0130869990686_I_0.332615686275.jpg,2017-06-25T11:44:50,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__44__9_2017_L_0.0185950657934_I_0.331101960784.jpg,2017-06-25T11:44:09,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__45__0_2017_L_0.0142131621641_I_0.333576470588.jpg,2017-06-25T11:45:00,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__45__20_2017_L_0.00925435343153_I_0.333070588235.jpg,2017-06-25T11:45:20,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__45__30_2017_L_0.0155381862699_I_0.333145098039.jpg,2017-06-25T11:45:30,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__45__40_2017_L_0.0133232987218_I_0.33348627451.jpg,2017-06-25T11:45:40,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__45__50_2017_L_0.0142676901671_I_0.332576470588.jpg,2017-06-25T11:45:50,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__45__56_2017_L_0.0142676901671_I_0.332576470588.jpg,2017-06-25T11:45:56,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__46__11_2017_L_0.0105140879295_I_0.330835294118.jpg,2017-06-25T11:46:11,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__46__16_2017_L_0.0105140879295_I_0.330835294118.jpg,2017-06-25T11:46:16,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__46__1_2017_L_0.00951172361445_I_0.330654901961.jpg,2017-06-25T11:46:01,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__46__21_2017_L_0.0167324238247_I_0.329992156863.jpg,2017-06-25T11:46:21,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__46__26_2017_L_0.0167324238247_I_0.329992156863.jpg,2017-06-25T11:46:26,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__46__31_2017_L_0.0108823774542_I_0.329368627451.jpg,2017-06-25T11:46:31,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__46__36_2017_L_0.0108823774542_I_0.329368627451.jpg,2017-06-25T11:46:36,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__46__41_2017_L_0.0152495598801_I_0.329678431373.jpg,2017-06-25T11:46:41,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__46__46_2017_L_0.0152495598801_I_0.329678431373.jpg,2017-06-25T11:46:46,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__46__51_2017_L_0.0196854135481_I_0.330094117647.jpg,2017-06-25T11:46:51,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__46__56_2017_L_0.0196854135481_I_0.330094117647.jpg,2017-06-25T11:46:56,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__46__6_2017_L_0.00951172361445_I_0.330654901961.jpg,2017-06-25T11:46:06,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__47__11_2017_L_0.0103174223201_I_0.327639215686.jpg,2017-06-25T11:47:11,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__47__16_2017_L_0.0103174223201_I_0.327639215686.jpg,2017-06-25T11:47:16,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__47__1_2017_L_0.0166583076592_I_0.3284.jpg,2017-06-25T11:47:01,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__47__21_2017_L_0.0221153267994_I_0.326098039216.jpg,2017-06-25T11:47:21,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__47__27_2017_L_0.0221153267994_I_0.326098039216.jpg,2017-06-25T11:47:27,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__47__32_2017_L_0.0143485332209_I_0.325509803922.jpg,2017-06-25T11:47:32,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__47__37_2017_L_0.0143485332209_I_0.325509803922.jpg,2017-06-25T11:47:37,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__47__52_2017_L_0.00961538461538_I_0.324235294118.jpg,2017-06-25T11:47:52,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__47__57_2017_L_0.00961538461538_I_0.324235294118.jpg,2017-06-25T11:47:57,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__47__6_2017_L_0.0166583076592_I_0.3284.jpg,2017-06-25T11:47:06,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__48__17_2017_L_0.0171783758847_I_0.323023529412.jpg,2017-06-25T11:48:17,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__48__22_2017_L_0.0207541902832_I_0.323109803922.jpg,2017-06-25T11:48:22,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__48__2_2017_L_0.00967099188414_I_0.322776470588.jpg,2017-06-25T11:48:02,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__49__53_2017_L_0.0152646878626_I_0.300835294118.jpg,2017-06-25T11:49:53,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__4__14_2017_L_0.00462086686193_I_0.370866666667.jpg,2017-06-25T11:04:14,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__4__29_2017_L_0.0124253009006_I_0.372737254902.jpg,2017-06-25T11:04:29,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__4__34_2017_L_0.0124253009006_I_0.372737254902.jpg,2017-06-25T11:04:34,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__4__39_2017_L_0.00883761152475_I_0.371850980392.jpg,2017-06-25T11:04:39,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__4__44_2017_L_0.00883761152475_I_0.371850980392.jpg,2017-06-25T11:04:44,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__4__49_2017_L_0.00958812918742_I_0.365239215686.jpg,2017-06-25T11:04:49,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__4__4_2017_L_0.00156014575608_I_0.366984313725.jpg,2017-06-25T11:04:04,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__4__54_2017_L_0.00958812918742_I_0.365239215686.jpg,2017-06-25T11:04:54,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__4__59_2017_L_0.016175319593_I_0.360752941176.jpg,2017-06-25T11:04:59,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__4__9_2017_L_0.00462086686193_I_0.370866666667.jpg,2017-06-25T11:04:09,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__50__13_2017_L_0.016841322336_I_0.295258823529.jpg,2017-06-25T11:50:13,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__50__3_2017_L_0.0237593157736_I_0.299407843137.jpg,2017-06-25T11:50:03,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__52__0_2017_L_0.0219925769595_I_0.269431372549.jpg,2017-06-25T11:52:00,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__54__36_2017_L_0.00802466842516_I_0.21111372549.jpg,2017-06-25T11:54:36,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__55__12_2017_L_0.0220830408725_I_0.217894117647.jpg,2017-06-25T11:55:12,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__55__17_2017_L_0.0220830408725_I_0.217894117647.jpg,2017-06-25T11:55:17,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__55__22_2017_L_0.016116640163_I_0.219478431373.jpg,2017-06-25T11:55:22,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__55__27_2017_L_0.016116640163_I_0.219478431373.jpg,2017-06-25T11:55:27,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__55__2_2017_L_0.019144103544_I_0.217545098039.jpg,2017-06-25T11:55:02,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__55__32_2017_L_0.0112590667966_I_0.217341176471.jpg,2017-06-25T11:55:32,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__55__37_2017_L_0.0112590667966_I_0.217341176471.jpg,2017-06-25T11:55:37,2017-06-25,cp_calibration,
solar_Sun_Jun_25_11__55__42_2017_L_0.0188921430379_I_0.216917647059.jpg,2017-06-25T11:55:42,2017-06-25,cp_calibration,
